%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1583534044583792299,3877,1583534044583072662,mocap,0.444306848215,-0.475742069856,1.47116919917,-0.0327916983435,0.0441457278499,0.925431822783,0.374902388113
1583534044759106069,3878,1583534044758075714,mocap,0.444909245538,-0.481894190092,1.46688215138,-0.0333354789183,0.0444276262793,0.923834425069,0.378741187259
1583534044969559340,3879,1583534044967527151,mocap,0.445136386701,-0.483265917249,1.46545998741,-0.03368737972,0.0429612331289,0.923410032953,0.379912363495
1583534045023743799,3880,1583534045023141623,mocap,0.446194405999,-0.488691916327,1.45482124877,-0.0336824442754,0.0409880811881,0.922507152384,0.382316654029
1583534045205999462,3881,1583534045204007149,mocap,0.446370002601,-0.490202521019,1.45063070859,-0.0336479080431,0.0435203045804,0.921637954584,0.384131855023
1583534045295852176,3882,1583534045293801308,mocap,0.447144127404,-0.49210868058,1.4335966636,-0.0357451992349,0.0434730925132,0.919806852187,0.388313952399
1583534045508490014,3883,1583534045506769896,mocap,0.44856139359,-0.492249160484,1.40433717579,-0.0311350813521,0.0383226735311,0.91764966764,0.394310875937
1583534045600937806,3884,1583534045600298643,mocap,0.448895217512,-0.492237334592,1.39954203407,-0.0309050890927,0.0388190490367,0.917319243503,0.395048557016
1583534045618351423,3885,1583534045618022919,mocap,0.44974697584,-0.492184762677,1.38943929023,-0.0315273878494,0.0409106429302,0.916272940549,0.3972105758
1583534046154083086,3886,1583534046152033567,mocap,0.451071860534,-0.493391156584,1.37684910788,-0.0338418175384,0.037446316419,0.911989511559,0.407096592443
1583534046183467825,3887,1583534046181307793,mocap,0.451051159618,-0.493251445782,1.37743228573,-0.0334143292796,0.0376806411711,0.911900427854,0.40730978574
1583534046226548631,3888,1583534046224595308,mocap,0.450740057758,-0.493777832808,1.38233457558,-0.0322854239157,0.0390487566889,0.911875191115,0.407328469215
1583534046302242601,3889,1583534046301486492,mocap,0.450124512136,-0.494295386887,1.3905521938,-0.0323672143755,0.0396037341135,0.911416782279,0.40829322387
1583534046385330002,3890,1583534046384607315,mocap,0.450030107941,-0.494318338741,1.39172305611,-0.0324547680417,0.0398323911296,0.911435095302,0.408223144493
1583534046427852947,3891,1583534046427210569,mocap,0.448999857286,-0.495129015944,1.40232305736,-0.0334877570062,0.0385340978275,0.911091374634,0.4090308063
1583534046472332495,3892,1583534046471518517,mocap,0.448458887986,-0.49521948522,1.40673917548,-0.0323634203204,0.0397151195582,0.911018408237,0.409170842262
1583534046536220576,3893,1583534046535573959,mocap,0.446504607401,-0.49662921917,1.41583398005,-0.0335645625286,0.036685758999,0.910337908258,0.410867944744
1583534046652462297,3894,1583534046652110577,mocap,0.446356416182,-0.496644276059,1.4165154425,-0.032977866502,0.0375447459878,0.910359311149,0.410790429506
1583534046656682527,3895,1583534046656355381,mocap,0.443885587692,-0.498028381843,1.42302841641,-0.0321002264341,0.0378559192244,0.910392470454,0.410757902643
1583534046670682503,3896,1583534046670131683,mocap,0.443605574087,-0.498179441503,1.42358973738,-0.0321901519041,0.0371701079812,0.910341940664,0.410925453411
1583534046803243503,3897,1583534046802491903,mocap,0.443113153514,-0.498679878063,1.42464867299,-0.0326460348354,0.0358105222199,0.910546391301,0.410557075443
1583534046877081561,3898,1583534046876442909,mocap,0.439841573803,-0.501243508195,1.42686147178,-0.0316271913701,0.0360424448903,0.910786702173,0.410083218478
1583534046893969824,3899,1583534046893571138,mocap,0.43779191376,-0.502914539908,1.42427762546,-0.0309952436279,0.0382388849579,0.91086055263,0.409768393378
1583534047005658563,3900,1583534047004637003,mocap,0.43712923466,-0.503608432051,1.42312679863,-0.0313209128729,0.0376943422821,0.910769386702,0.409996660016
1583534047045112508,3901,1583534047043931007,mocap,0.433605710588,-0.507153157175,1.41510609134,-0.0308455415876,0.03786251906,0.910810614506,0.409925611199
1583534047048840986,3902,1583534047048568249,mocap,0.43224634794,-0.508333579017,1.41245298015,-0.0315039947312,0.0382596590105,0.910527314982,0.410467666791
1583534047073610721,3903,1583534047073225737,mocap,0.431873523319,-0.50878426919,1.4117124154,-0.0319979932115,0.0372087540034,0.910662224249,0.410226706081
1583534047160930986,3904,1583534047159665346,mocap,0.431300570258,-0.50931177778,1.41049225951,-0.0309248250444,0.038071362289,0.910578846187,0.410414901589
1583534047174163646,3905,1583534047173594236,mocap,0.428682414238,-0.512171596433,1.40589207444,-0.030865216294,0.0375001074063,0.910913861605,0.4097279794
1583534047184517146,3906,1583534047183702230,mocap,0.42796718651,-0.513064127081,1.40500098093,-0.0294508247518,0.0397917580151,0.911024305153,0.409370224046
1583534047236854790,3907,1583534047235802650,mocap,0.427416049954,-0.513416269513,1.40433479237,-0.0294932971817,0.0398196098405,0.911356389073,0.408624615252
1583534047265552409,3908,1583534047264457226,mocap,0.426047086926,-0.515068129941,1.403060142,-0.0302314242357,0.0389088859992,0.911364022463,0.408641380845
